"Tarih","PM10","SO2","NO2","O3"
"2019/3/21","20.32813","5.328619","40.96589","63.70484"
"2019/3/21","26.78159","5.40569","47.63283","64.42632"
"2019/3/21","16.35981","6.51594","69.38811","37.38463"
"2019/3/21","19.86916","3.913351","26.08123","73.87754"
"2019/3/21","14.19475","4.1092","32.41896","65.93356"
"2019/3/21","15.93466","4.22242","24.81118","74.15256"
"2019/3/21","25.67422","3.311999","30.31476","45.76495"
"2019/3/21","26","3.511419","30.64454","38.25969"
"2019/3/21","22.1305","4.45404","42.83674","39.76634"
"2019/3/21","20.06525","4.653071","55.24575","45.01431"
"2019/3/21","19.02987","4.565691","49.39014","51.92786"
"2019/3/20","16.09773","3.63382","34.15174","65.96809"
"2019/3/20","24.70597","2.709101","37.49976","66.44431"
"2019/3/20","26.93484","2.747649","46.51226","60.32902"
"2019/3/20","27.96742","3.10039","50.38975","58.99917"
"2019/3/20","28","2.927221","34.06445","71.12676"
"2019/3/20","41.54277","2.86765","28.76399","73.79539"
"2019/3/20","42","3.07501","26.66092","76.56046"
"2019/3/20","38.13023","4.076421","25.88439","77.8534"
"2019/3/20","36.06422","4.333839","22.43253","83.39008"
"2019/3/20","40.83548","4.942399","23.05957","80.87086"
"2019/3/20","38.09773","3.95452",,"77.97553"
"2019/3/20","34.1305","3.59028","28.40111",
"2019/3/20","27.22772","4.03757","37.48322","62.26129"
"2019/3/20","27","4.36132","36.46192","62.03746"
"2019/3/20","26.03258","2.454659","31.4068","60.76417"
"2019/3/20","26.96751","2.386351","29.96786","56.071"
"2019/3/20","31.83665","1.687241","22.35037","53.51249"
"2019/3/20","31.0348","1.67135","27.64798","26.53451"
"2019/3/20","32.93478","2.766001","28.9517","28.01258"
"2019/3/20","42.67442","3.247829","33.14243","28.66381"
"2019/3/20","43","2.93998","40.68289","24.50759"
"2019/3/20","48.80172","3.490129","40.36681","36.09943"
"2019/3/20","60.62553","3.257759","45.77282","29.24183"
"2019/3/20","86.22443","3.66531","63.99522","18.30122"
"2019/3/19","87.96742","5.14695","83.7547","12.41511"
"2019/3/19","61.8796","8.88759","139.0227","7.097182"
"2019/3/19","61.96738","7.993839","115.9557","31.43721"
"2019/3/19","41.68414","8.16663","70.20115","63.54173"
"2019/3/19","55.51133","11.7452","46.58757","86.21883"
"2019/3/19","43.4413","16.4225","36.34895","104.654"
"2019/3/19","42.03498","19.87674","21.64402","120.2646"
"2019/3/19","40.06532","18.44674","18.67942","117.1697"
"2019/3/19","51.62617","20.36333","19.65164","116.3125"
"2019/3/19","51.03256","26.49645","40.26068","85.99442"
"2019/3/19","59.72136","30.40154","62.33947","60.64928"
"2019/3/19","60.96884","30.05397",,"30.34827"
"2019/3/19","76.47949","26.06308","71.13287",
"2019/3/19","86.67422","10.5015","91.81094","18.72159"
"2019/3/19","29.9221","5.031059","85.68717","10.96968"
"2019/3/19","28","3.64637","64.77916","10.92331"
"2019/3/19","31.86987","2.949481","36.50871","23.96958"
"2019/3/19","29.0976","2.78923","31.52148","29.02574"
"2019/3/19","44.47653","3.21489","33.44711","28.73167"
"2019/3/19","45","4.07789","46.6606","20.03348"
"2019/3/19","42.09798","6.01339","57.07267","17.79318"
"2019/3/19","40.06316","12.04266","69.6694","29.88995"
"2019/3/19","66.15983","8.86671","72.17413","32.70039"
"2019/3/19","63.11932","4.609509","90.96424","14.46108"
"2019/3/18","114.3484","5.08443","65.72001","33.09685"
"2019/3/18","116","7.089039","113.4555","10.74774"
"2019/3/18","73.37305","10.17291","119.0264","12.79609"
"2019/3/18","34.21702","19.25404","133.4044","30.65442"
"2019/3/18","26.22581","17.25267","53.97056","99.5233"
"2019/3/18","30.84351","15.31486","55.46712","100.0007"
"2019/3/18","31.96947","18.72763","46.97155","99.21911"
"2019/3/18","36.83582","14.99477","31.54316","106.8946"
"2019/3/18","49.59565","15.74972","39.97826","91.76445"
"2019/3/18","53.87539","22.60721","59.50552","76.10804"
"2019/3/18","42.37267","28.72943","79.71289","57.13119"
"2019/3/18","44.90797","9.81831","45.39967","65.52044"
"2019/3/18","39.18697","6.116831",,"70.33157"
"2019/3/18","36.09348","6.472171","28.74002",
"2019/3/18","20.49929","3.32822","41.4075","56.67699"
"2019/3/18","18.0625","2.68463","29.58502","66.65206"
"2019/3/18","22.84397","3.10643","16.06399","79.01241"
"2019/3/18","20.08936","4.07005","12.44952","85.78726"
"2019/3/18","20.96879","4.57249","12.58988","86.78673"
"2019/3/18","35.53058","5.40899","14.73117","86.08311"
"2019/3/18","36","3.43793","76.27586","35.96013"
"2019/3/18","44.72006","4.38684","69.59865","39.27062"
"2019/3/18","65.34477","3.7425","48.4995","52.63565"
"2019/3/18","73.775","2.044729","81.53524","12.84663"
"2019/3/17","81.77415","2.25958","80.66743","11.47398"
"2019/3/17","95.56374","3.50442","76.00598","23.71468"
"2019/3/17","72.74682","8.30242","106.9723","19.33045"
"2019/3/17","39.05949","15.05078","135.0591","26.50891"
"2019/3/17","21.50638","23.23749","68.8341","87.39928"
"2019/3/17","21","21.75858","38.22323","101.5324"
"2019/3/17","28.75035","23.24375","36.84705","97.60709"
"2019/3/17","27.05966","23.02563","42.41453","83.7395"
"2019/3/17","26.03116","17.9741","31.13464","93.50504"
"2019/3/17","27.94051","9.99426","23.34428","102.9854"
"2019/3/17","31.87914","14.08083","46.36334","75.1675"
"2019/3/17","44.57609","11.5052","50.92379","57.11036"
"2019/3/17","40.15601","9.31964","39.96571","64.37631"
"2019/3/17","40","7.44232",,"32.75884"
"2019/3/17","27.42195","4.87582","85.64895",
"2019/3/17","22.15625","3.527199","60.27406","39.06927"
"2019/3/17","22.96884","6.0944","24.67653","73.11916"
"2019/3/17","20.09348","13.4521","17.64044","88.53268"
"2019/3/17","12.24929","8.96344","13.77892","94.39141"
"2019/3/17","12.96888","7.93975","8.73064","104.9451"
"2019/3/17","13.96884","7.20445","8.441369","105.8761"
"2019/3/17","14","3.068521","8.057956","102.9104"
"2019/3/17","18.83734","3.216639","8.378037","105.4296"
"2019/3/17","19","6.37093","11.50126","100.5537"
"2019/3/16","20.9322","8.72324","14.39455","98.43573"
"2019/3/16","28.75078","12.33155","12.8626","102.7021"
"2019/3/16","30.94072","8.04667","24.65827","94.4301"
"2019/3/16","23.24961","7.736","34.31892","85.94978"
"2019/3/16","24.93768","6.67338","28.58369","91.57276"
"2019/3/16","18.20822","5.358529","18.26691","100.5162"
"2019/3/16","18","10.2038","15.08549","108.2941"
"2019/3/16","15.08924","9.50027","19.34697","103.0533"
"2019/3/16","23.72034","4.943291","19.80569","94.05746"
"2019/3/16","16.24103","5.97046","21.99777","87.7368"
"2019/3/16","20.84448","4.73187","20.39165","85.10329"
"2019/3/16","24.89174","5.27324","19.52441","83.5008"
"2019/3/16","26.93741","8.14034","22.42055","82.82338"
"2019/3/16","36.68944","7.79233","42.1863","62.48333"
"2019/3/16","29.23713","3.385501",,"33.53916"
"2019/3/16","16.38534","2.975911","53.90723",
"2019/3/16","24.73281","2.86544","32.47203","36.19705"
"2019/3/16","18.20182","2.427261","28.53805","36.55422"
"2019/3/16","18.97025","2.4427","32.24038","31.81819"
"2019/3/16","27.73229","2.48317","33.22003","31.2247"
"2019/3/16","28.97021","3.024139","34.6099","33.45104"
"2019/3/16","43.55445","2.478309","38.86853","33.75939"
"2019/3/16","62.43404","2.84966","57.89247","21.35023"
"2019/3/16","48.41912","3.54118","74.71824","13.6015"
"2019/3/15","30.53354","4.1612","73.31353","29.60138"
"2019/3/15","30","3.81676","55.68679","56.71985"
"2019/3/15","30","4.08126","59.48783","59.03905"
"2019/3/15","50.4103","5.80317","90.55401","54.03217"
"2019/3/15","51","4.87958","61.83567","54.30243"
"2019/3/15","47.11047","6.507749","86.69991","29.36386"
"2019/3/15","48.94043","6.37543","75.22205","31.20089"
"2019/3/15",,"7.50985","65.88376","35.36486"
"2019/3/15","25","8.72756","50.25515","47.4364"
"2019/3/15","37.61332","6.64579","39.3592","55.49596"
"2019/3/15","39.94051","6.59212","52.76554","46.04831"
"2019/3/15","58.43404","6.49952","70.859","35.74702"
"2019/3/15","51.2383","7.34874","76.2673","26.21484"
"2019/3/15","47.11898","7.038061","77.12029","20.82698"
"2019/3/15","38.26809","3.489651","64.39918","21.90741"
"2019/3/15","46.73134","3.508781",,"25.43431"
"2019/3/15","47.9705","3.658","48.98904",
"2019/3/15","48","2.758541","39.26392","23.85695"
"2019/3/15","51.88217","2.94668","39.119","21.02045"
"2019/3/15","54.91555","3.205129","53.18148","13.54733"
"2019/3/15","51.11364","4.73827","50.50672","26.15769"
"2019/3/15","57.79179","3.952419","46.94017","29.35791"
"2019/3/15","38.5949","2.57988","53.9329","22.66818"
"2019/3/15","38","2.206351","41.48909","36.55303"
"2019/3/14","39.94051","2.185549","42.32609","35.88632"
"2019/3/14","39.02974","2.88684","41.32534","41.50991"
"2019/3/14","35.11864","3.26917","45.04308","48.15678"
"2019/3/14","32.08898","3.03103","48.14462","47.35196"
"2019/3/14","33.93859","4.84534","60.46348","44.11425"
"2019/3/14","41.76434","5.59826","59.87467","41.26942"
"2019/3/14","30.32806","6.15537","60.74648","41.04083"
"2019/3/14","25.15532","7.659049","45.97651","51.27425"
"2019/3/14","24.02941","4.077091","39.50469","55.66383"
"2019/3/14","41.46383","3.651861","43.28063","51.65285"
"2019/3/14","29.36879","4.51244","40.10378","52.84935"
"2019/3/14","36.77273","4.79903","42.82875","48.9104"
"2019/3/14","26.29688","4.176781","47.31275","43.66302"
"2019/3/14","32.79179","3.518379","49.21669","40.51282"
"2019/3/14","24.26771","3.812121","60.09719","32.90398"
"2019/3/14","18.1867","3.14021","44.21349","45.28337"
"2019/3/14","18.96716","3.054209",,"63.17357"
"2019/3/14","23.83746","2.74219","16.61572",
"2019/3/14","11.38295","2.973559","19.93064","68.40872"
"2019/3/14","16.82271","3.612889","15.64577","73.56204"
"2019/3/14","16.0287","3.581309","25.23853","65.37757"
"2019/3/14","16","3.44486","28.19913","66.0794"
"2019/3/14","22.79208","3.087949","24.80262","70.28325"
"2019/3/14","19.1078","3.030549","26.2872","71.32677"
"2019/3/13","13.17822","3.049011","25.8262","75.79136"
"2019/3/13","13.9703","3.498859","32.68142","73.84122"
"2019/3/13","13.0297","3.795391","35.07833","73.59181"
"2019/3/13","19.79208","2.83827","35.15307","71.98872"
"2019/3/13","18.05949","3.17412","47.2323","59.49325"
"2019/3/13","18","3.195759","50.2203","54.29409"
"2019/3/13","18","3.42953","47.15356","57.25084"
"2019/3/13","11.21807","3.03925","39.25365","64.78825"
"2019/3/13","10.03106","3.30082","35.15991","66.54907"
"2019/3/13","5.139969","3.413819","30.23716","66.78004"
"2019/3/13","3.055727","3.7604","34.19567","64.22392"
"2019/3/13","5.914163","3.357011","29.23698","72.40482"
"2019/3/13","6.971631","3.24122","31.14149","73.18106"
"2019/3/13","6.028369","3.56793","37.47066","62.85895"
"2019/3/13","4.056818","3.80249","34.75824","63.69829"
"2019/3/13","3.028369","3.65253","19.83479","73.3025"
"2019/3/13","4.943263","3.675371","11.19772","81.16434"
"2019/3/13","8.886525","3.461851",,"78.31938"
"2019/3/13","6.090226","3.593929","12.13058",
"2019/3/13","1.139969","3.939699","20.31007","67.2015"
"2019/3/13","4.882535","4.056681","12.47919","72.45423"
"2019/3/13","7.915888","4.015959","15.19789","69.61237"
"2019/3/13","6.05547","3.68368","33.83166","53.9399"
"2019/3/13","7.948202","4.15935","37.66066","50.16525"
"2019/3/12","8.971591","3.330941","36.23427","51.89989"
"2019/3/12","10.94334","3.54683","44.22946","46.24415"
"2019/3/12","10.02837","3.65626","33.6525","56.2341"
"2019/3/12","10","3.462211","51.6347","44.67976"
"2019/3/12","8.056738","3.268159","56.99678","42.09328"
"2019/3/12","6.056737","3.03082","46.55162","50.08191"
"2019/3/12","15.71591","2.970239","37.82099","57.61753"
"2019/3/12","24.74432","3.0181","37.92768","56.89129"
"2019/3/12","23.05874","3.82068","37.27724","58.01994"
"2019/3/12","39.52337","5.436781","12.83465","71.11128"
"2019/3/12","65.27442","7.73411","9.654941","75.16155"
"2019/3/12","42.6729","14.87993","14.46073","72.75247"
"2019/3/12","64.32248","13.4398","21.20127","66.08833"
"2019/3/12","74.73988","9.45588","104.3751","7.912432"
"2019/3/12","67.22695","4.383549","114.5225","4.602092"
"2019/3/12","61.16973","3.510251","111.6737","3.092725"
"2019/3/12","51.28289","4.374011","98.94631","3.510948"
"2019/3/12","40.31206","6.07987","92.77347","4.301477"
"2019/3/12","46.80085","4.49396",,"10.15588"
"2019/3/12","32.41034","3.294141","106.3276",
"2019/3/12","30.05658","2.06375","78.327","19.83525"
"2019/3/12","66.89213","3.74523","25.23054","65.29662"
"2019/3/12","59.25273","3.27178","85.31916","24.08077"
"2019/3/12","58.02579","3.113729","70.77342","28.67096"
"2019/3/11","71.58084","4.51398","66.28886","37.14116"
"2019/3/11","92.40714","4.9462","64.12816","40.22946"
"2019/3/11","54.14286","8.39492","101.5532","28.68405"
"2019/3/11","39.39604","11.34633","100.5182","47.65139"
"2019/3/11","33.16997","13.15373","99.73311","53.94228"
"2019/3/11","33","16.4388","61.22688","79.80055"
"2019/3/11","27.16997","20.66965","48.48239","80.91551"
"2019/3/11","20.1983","9.29405","26.13829","93.34491"
"2019/3/11","26.79178","2.82095","13.4594","106.5982"
"2019/3/11","25.05949","2.3487","16.40575","101.9943"
"2019/3/11",,"4.822639","40.08438","80.20474"
"2019/3/11","34","6.18238","23.98102","88.5434"
"2019/3/11","44.6793","7.1","25.20886","81.49828"
"2019/3/11","61.54984","6.78663","44.07313","69.7106"
"2019/3/11","39.64286","8.57121","90.88436","37.60278"
"2019/3/11","28.30841","3.137259","89.74895","30.84244"
"2019/3/11",,"4.84416","57.21873","50.7975"
"2019/3/11","25","11.84604","11.76029","93.40919"
"2019/3/11","35.67281","12.16108","19.63624","87.61179"
"2019/3/11","30.17822","3.199971",,"36.79343"
"2019/3/11","34.86525","2.52235","76.41621",
"2019/3/11","47.63173","2.116029","73.38086","35.50117"
"2019/3/11","47.02833","2.59155","63.73048","38.9776"
"2019/3/11","59.68563","2.644021","47.2032","54.69471"
"2019/3/10","86.23513","0.935209","69.62546","24.58378"
"2019/3/10","111.2918","0.965799","88.92622","13.21079"
"2019/3/10","48.85714","1.69669","117.8591","9.23639"
"2019/3/10","27.56075","1.4377","76.65356","51.67563"
"2019/3/10","24.08398","1.335609","15.37305","106.5446"
"2019/3/10","21.08372","1.945351","10.34874","109.574"
"2019/3/10","28.7757","3.12113","9.874034","110.3377"
"2019/3/10","36.7764","10.84273","14.04137","105.9327"
"2019/3/10","35.05217","10.32396","25.69839","88.66602"
"2019/3/10","26.25424","8.43954","17.76368","94.95692"
"2019/3/10","32.80198","10.73587","34.06559","74.67818"
"2019/3/10","39.80114","9.36784","42.39969","57.76754"
"2019/3/10","40","13.75715","48.50007","51.45283"
"2019/3/10","46.80198","11.24949","61.11335","37.71382"
"2019/3/10","31.4539","4.535629","79.50748","21.73954"
"2019/3/10","12.53748","3.6975","54.14116","37.26081"
"2019/3/10","22.68883","10.96189","9.403896","88.81485"
"2019/3/10","27.85251","7.546181","42.1709","54.71912"
"2019/3/10","35.7764","7.24231","60.26436","42.54212"
"2019/3/10","40.86003","7.98114","39.06137","57.13773"
"2019/3/10","61.38044","3.314569",,"44.77656"
"2019/3/10","88.24417","2.18924","71.39075",
"2019/3/10","81.21819","3.380911","85.09949","9.806176"
"2019/3/10","75.15385","5.20615","91.16508","11.80317"
"2019/3/9","86.65958","5.5553","70.21427","28.1614"
"2019/3/9","107.4043","7.68084","69.87708","30.85682"
"2019/3/9","107.0286","12.84076","100.6363","19.59178"
"2019/3/9","54.53191","19.9268","130.6857","15.67545"
"2019/3/9","41.34043","24.99377","83.80662","57.2306"
"2019/3/9","38.08499","28.95288","30.14416","100.5507"
"2019/3/9","40.91501","20.3558","20.96335","107.759"
"2019/3/9","47.8017","15.30274","22.58487","106.2505"
"2019/3/9","49.94048","17.33691","25.33552","99.54592"
"2019/3/9","47.08424","13.79488","42.11385","63.10004"
"2019/3/9","56.70451","18.1397","57.73052","46.05247"
"2019/3/9","55.05616","16.21437","67.99139","40.08303"
"2019/3/9","32.64587","11.09854","68.01307","39.18713"
"2019/3/9","29.08511","11.02823","34.4393","64.35964"
"2019/3/9","16.36879","6.22065","37.43929","60.85107"
"2019/3/9","11.14184","3.597401","27.42147","71.03391"
"2019/3/9","9.056657","2.549919","18.69254","73.67515"
"2019/3/9","19.68794","2.15905","13.32761","79.15527"
"2019/3/9","26.80142","2.022011","20.18797","73.54061"
"2019/3/9","13.3966","3.19541","20.75795","70.42017"
"2019/3/9","23.68794","1.90682","15.12429","80.24285"
"2019/3/9","55.0922","3.61924",,"76.85781"
"2019/3/9","58.91465","4.60833","85.39333",
"2019/3/9","67.77535","4.661551","93.24075","18.5179"
"2019/3/8","86.46562","5.224421","84.10275","27.32146"
"2019/3/8","131.6386","5.17437","90.50095","18.47206"
"2019/3/8","158.2317","6.94479","120.8648","13.75568"
"2019/3/8","80.23963","12.60759","174.9192","6.789738"
"2019/3/8","30.45751","11.77342","149.4867","30.7449"
"2019/3/8","36.76237","13.98555","64.95033","80.51846"
"2019/3/8","35.05941","18.80584","75.67393","57.36156"
"2019/3/8","35.9703","23.09505","68.8147","55.82932"
"2019/3/8","28.23762","20.45471","58.45513","60.93322"
"2019/3/8","31.88119","15.91407","34.9043","76.0503"
"2019/3/8","36.8517","15.30036","21.33878","86.61827"
"2019/3/8","30.20792","10.89238","22.78285","82.43287"
"2019/3/8","27.09184","4.52054","25.5974","77.4123"
"2019/3/8","33.78295","2.65776","28.60252","75.72529"
"2019/3/8","26.23602","1.57566","42.30898","62.85597"
"2019/3/8","19.19657","0.620591","26.44182","75.30025"
"2019/3/8","14.14019","1.852611","18.90194","83.6639"
"2019/3/8","15.94081","2.13767","17.03964","86.03192"
"2019/3/8","16.97173","2.37665","18.63834","84.58123"
"2019/3/8","24.75106","2.58624","17.48296","90.08933"
"2019/3/8","20.15559","4.031191","57.48861","55.2632"
"2019/3/8","64.63173","4.08784","58.88304","53.87383"
"2019/3/8","79.56497","8.98942",,"9.095911"
"2019/3/8","170.4901","11.8314","119.2712",
"2019/3/7","94.40935","10.60065","138.4276","10.7906"
"2019/3/7","92","5.16174","111.3485","8.10173"
"2019/3/7","155.0666","5.2609","99.28751","16.70171"
"2019/3/7","124.0259","8.66971","156.3088","6.679612"
"2019/3/7","46.54839","12.3391","147.1326","19.80489"
"2019/3/7","35.26594","17.31178","66.13195","74.95618"
"2019/3/7","35.97041","13.34299","58.6183","89.1482"
"2019/3/7","36","6.95511","49.93559","90.73283"
"2019/3/7","54.43644","9.91904","38.89933","91.13821"
"2019/3/7","61.79179","13.55029","38.17815","91.7823"
"2019/3/7","59.08923","15.53824","56.46218","78.73738"
"2019/3/7","49.29787","18.51567","66.18844","41.39383"
"2019/3/7","47.05949","8.20523","61.77405","27.03871"
"2019/3/7","28.56516","6.00288","87.00915","16.07607"
"2019/3/7","18.29703","4.156049","81.50386","8.514257"
"2019/3/7","17.02975","3.03772","66.69452","10.04412"
"2019/3/7","22.82178","2.703509","41.62431","25.05107"
"2019/3/7","19.11915","2.639011","55.15674","14.10868"
"2019/3/7","17.06354","3.10282","38.18044","28.00782"
"2019/3/7","23.79348","3.02164","35.93929","29.78056"
"2019/3/7","13.32453","3.30948","46.26635","24.37603"
"2019/3/7","13.97054","4.097821","82.22618","12.69311"
"2019/3/7","30.4929","4.72766","61.7826","33.8469"
"2019/3/7","23.21622","5.7587",,"61.55327"
"2019/3/6","24.93598","8.727","60.51426",
"2019/3/6","39.56522","8.40431","57.30089","58.0378"
"2019/3/6","78.80851","9.04091","76.67296","48.61216"
"2019/3/6","73.20881","14.71746","149.869","6.221843"
"2019/3/6","40.01277","20.08061","108.8095","32.4855"
"2019/3/6","35.11915","21.20738","60.00418","66.10976"
"2019/3/6","43.73191","17.16669","51.2336","71.32558"
"2019/3/6","30.41821","14.97309","55.08771","65.25911"
"2019/3/6","43.5463","11.84918","60.93647","58.83011"
"2019/3/6","46.91231","14.23078","83.19213","40.16815"
"2019/3/6","35.37612","13.03817","86.63372","34.52968"
"2019/3/6","57.31825","11.08925","71.36794","47.23172"
"2019/3/6","65.77039","11.68891","112.9278","17.53391"
"2019/3/6","110.7514","3.50564","111.28","22.2116"
"2019/3/6","87.74468","4.706691","129.6262","10.65488"
"2019/3/6","49.16006","2.71805","146.3606","6.033735"
"2019/3/6","33.44681","2.218199","113.6415","10.5513"
"2019/3/6","50.46383","2.174751","81.32128","40.13065"
"2019/3/6","41.29787","1.69556","106.2312","12.46095"
"2019/3/6","53.61277","3.04597","101.0357","11.95615"
"2019/3/6","54","3.09428","125.0835","6.541507"
"2019/3/6","74.35714","3.047661","111.9664","11.93949"
"2019/3/6","76.93508","1.59328","86.19211","18.41134"
"2019/3/6","91.57878","2.26563","75.80058","26.28746"
"2019/3/5","110.3814","5.047631",,"14.27857"
"2019/3/5","135.267","4.74162","110.7317",
"2019/3/5","78.72767","6.23026","133.3582","9.192875"
"2019/3/5","40.13192","8.75089","139.502","18.05596"
"2019/3/5","33.1867","12.52951","54.80528","80.04105"
"2019/3/5","38.8125","12.73155","28.81077","98.98993"
"2019/3/5","35.11932","9.47974","21.4603","104.6094"
"2019/3/5","26.28006","9.17453","19.28478","100.9002"
"2019/3/5","40.53324","6.47645","26.53825","93.61814"
"2019/3/5","39.06223","12.43583","39.48359","76.81286"
"2019/3/5","26.40453","13.65992","37.95449","71.64941"
"2019/3/5","42.471","12.59998","35.09829","71.48333"
"2019/3/5","46.87338","8.2123","33.86076","65.84486"
"2019/3/5","48.93518","5.99366","36.63138","62.56786"
"2019/3/5","41.24768","5.77582","44.40919","55.49775"
"2019/3/5","38.09346","5.86267","43.64065","55.85491"
"2019/3/5","36.06221","5.10581","27.72729","65.04124"
"2019/3/5","41.82143","5.819079","24.97607","67.3277"
"2019/3/5","31.35836","4.84931","25.3127","70.54577"
"2019/3/5","35.83477","4.00189","30.77919","65.84129"
"2019/3/5","37.93484","5.29152","34.29438","64.34238"
"2019/3/5","48.67234","5.671909","39.28674","56.55853"
"2019/3/5","63.53191","4.87732","56.23224","41.75933"
"2019/3/5","68.86487","2.712711","63.25464","26.27556"
"2019/3/4","80.62606","2.69548","78.59003","14.97421"
"2019/3/4","83.90652","3.145929",,"12.63095"
"2019/3/4","37.49575","3.865299","99.51115",
"2019/3/4","25.36611","4.13303","54.1811","65.62699"
"2019/3/4","14.34161","3.6369","32.59356","82.84064"
"2019/3/4","14","4.146931","28.55516","86.25574"
"2019/3/4","13.0311","3.41843","19.43883","95.38612"
"2019/3/4","25.59627","2.686741","15.43752","98.72324"
"2019/3/4","15.32117","2.65934","18.47744","96.63441"
"2019/3/4","23.71714","1.782669","21.009","95.28968"
"2019/3/4","25.93789","2.232321","18.61209","92.24424"
"2019/3/4","35.69741","3.271851","20.92341","84.08894"
"2019/3/4","47.62447","3.70204","34.45984","65.59247"
"2019/3/4","55.76204","3.452591","52.35931","46.27391"
"2019/3/4","30.77447","3.13759","90.16603","11.27099"
"2019/3/4","26.12447","2.05397","68.46152","18.89114"
"2019/3/4","16.31161","2.134001","40.42443","35.92799"
"2019/3/4","14.06078","2.541149","32.44236","40.35983"
"2019/3/4","19.80526","2.38028","27.35871","46.43762"
"2019/3/4","23.87578","2.34532","25.79938","45.15718"
"2019/3/4","35.63359","2.669861","31.15804","40.31161"
"2019/3/4","42.77174","2.984461","38.46799","36.5691"
"2019/3/4","37.19474","2.20809","54.75792","29.7746"
"2019/3/4","29.20839","2.4925","68.13346","26.48748"
"2019/3/3","21.25806","4.13859","62.39424","45.95187"
"2019/3/3","21","2.131029","45.93657","67.29913"
"2019/3/3","26.82","1.866079",,"64.20319"
"2019/3/3","25.06241","2.32329","54.0801",
"2019/3/3","24.03125","3.197969","44.88161","65.76093"
"2019/3/3","24.96884","3.807699","36.63138","75.00738"
"2019/3/3","25.96879","4.478609","28.30754","79.58804"
"2019/3/3","30.84331","4.959249","28.60195","76.8581"
"2019/3/3","27.12785","4.003139","26.60672","76.64558"
"2019/3/3","23.12461","4.91119","27.10595","75.45682"
"2019/3/3","25.90895","5.32271","25.2893","75.74314"
"2019/3/3","19.21773","5.173349","24.38668","75.63956"
"2019/3/3","26.75078","7.23057","25.67956","73.74241"
"2019/3/3","23.12232","3.57493","24.7564","71.69942"
"2019/3/3","16.2","3.972549","30.8157","67.04673"
"2019/3/3","16.96875","3.09668","26.71911","67.98905"
"2019/3/3","20.87059","2.221991","14.13095","76.37294"
"2019/3/3","16.15603","2.665291","15.85688","73.23821"
"2019/3/3","21.81277","2.770559","19.06797","70.51898"
"2019/3/3","25.87518","2.46946","19.68759","70.31361"
"2019/3/3","33.75035","2.338779","20.65696","65.1597"
"2019/3/3","31.09362","2.619221","28.21112","55.72395"
"2019/3/3","41.65722","2.20928","33.60686","52.15823"
"2019/3/3","29.41936","1.952681","34.02337","52.38802"
"2019/3/2","48.34681","2.10759","45.50751","45.88699"
"2019/3/2","46.09231","2.36182","55.79234","41.59206"
"2019/3/2","60.49231","3.206711","53.66531","49.02112"
"2019/3/2","47.44817","4.47822",,"43.75727"
"2019/3/2","46.03022","6.20256","54.33343",
"2019/3/2","32.45674","11.76486","76.23477","40.22315"
"2019/3/2","35.87647","8.53068","39.40884","71.04461"
"2019/3/2","47.60907","7.502661","27.01067","80.27023"
"2019/3/2","42.19519","8.64587","47.76406","65.1847"
"2019/3/2","50.70721","14.35514","70.34721","48.53895"
"2019/3/2","80.99152","18.75478","80.81976","37.89479"
"2019/3/2","94.57709","19.18775","96.75138","26.65713"
"2019/3/2","122.0459","16.17085","116.9063","17.62201"
"2019/3/2","94.7205","13.55355","135.9525","9.878039"
"2019/3/2","87.15977","7.959869","116.1697","7.660034"
"2019/3/2","29.50212","7.211109","127.7822","6.009924"
"2019/3/2","21.17822","5.60553","82.91484","20.37576"
"2019/3/2","25.8727","8.017071","29.19932","69.54333"
"2019/3/2","26.97592","10.96287","19.67389","84.71933"
"2019/3/2","47.49434","11.51739","18.7302","84.6991"
"2019/3/2","72.39802","8.93187","78.424","33.62605"
"2019/3/2","116.918","7.65004","103.9432","9.019649"
"2019/3/2","141.4538","9.484409","125.128","7.592768"
"2019/3/2","101.8939","11.68899","135.5235","9.26014"
"2019/3/1","88.3028","7.96384","146.315","7.938029"
"2019/3/1","95.82009","5.939199","139.6686","12.48238"
"2019/3/1","66.7465","8.939421","112.4987","34.71719"
"2019/3/1","43.53906","7.503059","100.5182","36.70185"
"2019/3/1","26.37722","8.419849",,"76.1111"
"2019/3/1","23.07203","9.0415","20.87834",
"2019/3/1","24.95157","8.139021","19.32757","108.5293"
"2019/3/1","19.12931","7.476851","13.33388","108.8334"
"2019/3/1","17.04816","9.61112","17.27129","102.389"
"2019/3/1","21.87977","11.43874","9.858629","101.7121"
"2019/3/1","20.04809","16.88823","11.6536","95.73554"
"2019/3/1","21.95184","17.98377","15.53223","91.35906"
"2019/3/1","46.39887","18.14504","17.20852","86.5885"
"2019/3/1","65.53923","13.99766","64.55493","53.24343"
"2019/3/1","59.17365","13.26195","112.3869","13.24612"
"2019/3/1","23.8958","11.92515","112.0736","12.40499"
"2019/3/1","16.17021","10.67256","56.60881","40.57592"
"2019/3/1","12.09346","11.76238","32.21128","65.86987"
"2019/3/1","12.97696","12.67584","19.28934","76.2515"
"2019/3/1","21.79516","11.65443","21.53277","76.91108"
"2019/3/1","32.7282","9.47592","36.93948","62.96312"
"2019/3/1","20.28261","8.05411","53.35436","46.5281"
"2019/3/1","35.63636","9.88436","29.13132","71.9292"
"2019/3/1","32.08547","4.547239","63.77955","49.7932"
